Date,AAPL,BTC-USD,JNJ,XOM
2021-12-16,168.5629119873047,47665.42578125,153.0706024169922,52.890079498291016
2021-12-17,167.46694946289062,46202.14453125,148.84152221679688,51.7352409362793
2021-12-18,,46848.77734375,,
2021-12-19,,46707.015625,,
2021-12-20,166.1068115234375,46880.27734375,148.4168701171875,50.985450744628906
2021-12-21,169.2772979736328,48936.61328125,147.93905639648438,52.140296936035156
2021-12-22,171.87037658691406,48628.51171875,148.57608032226562,52.562591552734375
2021-12-23,172.49667358398438,50784.5390625,148.85923767089844,52.58843994140625
2021-12-24,,50822.1953125,,
2021-12-25,,50429.859375,,
2021-12-26,,50809.515625,,
2021-12-27,176.45973205566406,50640.41796875,150.11558532714844,53.338226318359375
2021-12-28,175.4420623779297,47588.85546875,150.7172088623047,53.165863037109375
2021-12-29,175.53013610839844,46444.7109375,151.77890014648438,52.70048141479492
2021-12-30,174.3754425048828,47178.125,152.45130920410156,52.39022445678711
2021-12-31,173.7589569091797,46306.4453125,151.3542022705078,52.73495101928711
2022-01-01,,47686.8125,,
2022-01-02,,47345.21875,,
2022-01-03,178.1036376953125,46458.1171875,151.77003479003906,54.76023864746094
2022-01-04,175.84324645996094,45897.57421875,151.36302185058594,56.81999969482422
2022-01-05,171.16583251953125,43569.00390625,152.3716583251953,57.52668762207031
2022-01-06,168.30850219726562,43160.9296875,151.8496856689453,58.87974548339844
2022-01-07,168.474853515625,41557.90234375,153.9022674560547,59.362361907958984
2022-01-08,,41733.94140625,,
2022-01-09,,41911.6015625,,
2022-01-10,168.49440002441406,41821.26171875,153.14137268066406,59.00901794433594
2022-01-11,171.3223876953125,42735.85546875,151.51344299316406,61.49107360839844
2022-01-12,171.76275634765625,43949.1015625,150.2217254638672,61.31010055541992
2022-01-13,168.49440002441406,42591.5703125,149.31044006347656,60.87056350708008
2022-01-14,169.35552978515625,43099.69921875,148.4964599609375,61.93922424316406
2022-01-15,,43177.3984375,,
2022-01-16,,43113.87890625,,
2022-01-17,,42250.55078125,,
2022-01-18,166.15570068359375,42375.6328125,147.8417510986328,62.982025146484375
2022-01-19,162.66232299804688,41744.328125,147.38168334960938,63.007877349853516
2022-01-20,160.979248046875,40680.41796875,146.2049560546875,63.145774841308594
2022-01-21,158.92434692382812,36457.31640625,145.86875915527344,62.19776916503906
2022-01-22,,35030.25,,
2022-01-23,,36276.8046875,,
2022-01-24,158.15126037597656,36654.328125,144.18772888183594,62.73211669921875
2022-01-25,156.3507843017578,36954.00390625,148.31065368652344,64.57640838623047
2022-01-26,156.26271057128906,36852.12109375,148.97421264648438,63.92140579223633
2022-01-27,155.8027801513672,37138.234375,150.9295196533203,64.74015045166016
2022-01-28,166.67433166503906,37784.33203125,151.99118041992188,64.87803649902344
2022-01-29,,38138.1796875,,
2022-01-30,,37917.6015625,,
2022-01-31,171.0288543701172,38483.125,152.43356323242188,65.4640884399414
2022-02-01,170.8624725341797,38743.2734375,151.18609619140625,69.66116333007812
2022-02-02,172.0661163330078,36952.984375,152.85826110839844,69.48015594482422
2022-02-03,169.18917846679688,37154.6015625,152.8494415283203,68.67005920410156
2022-02-04,168.90505981445312,41500.875,151.8496856689453,70.1610107421875
2022-02-05,,41441.1640625,,
2022-02-06,,42412.43359375,,
2022-02-07,168.18983459472656,43840.28515625,151.34535217285156,71.00560760498047
2022-02-08,171.29574584960938,44118.4453125,151.7434844970703,69.16993713378906
2022-02-09,172.71644592285156,44338.796875,151.72579956054688,68.83879852294922
2022-02-10,168.64048767089844,43565.11328125,149.89437866210938,68.17655181884766
2022-02-11,165.23086547851562,42407.9375,148.38143920898438,69.8931655883789
2022-02-12,,42244.46875,,
2022-02-13,,42197.515625,,
2022-02-14,165.4660186767578,42586.91796875,146.51461791992188,68.82136535644531
2022-02-15,169.29696655273438,44575.203125,148.0275421142578,67.9587173461914
2022-02-16,169.0618133544922,43961.859375,147.93905639648438,68.27240753173828
2022-02-17,165.4660186767578,40538.01171875,147.03662109375,68.16783905029297
2022-02-18,163.91793823242188,40030.9765625,145.46055603027344,67.40973663330078
2022-02-19,,40122.15625,,
2022-02-20,,38431.37890625,,
2022-02-21,,37075.28125,,
2022-02-22,160.99819946289062,38286.02734375,143.4838104248047,66.62549591064453
2022-02-23,156.8341522216797,37296.5703125,143.55506896972656,66.89561462402344
2022-02-24,159.45016479492188,38332.609375,140.81253051757812,66.05039978027344
2022-02-25,161.51748657226562,39214.21875,147.811279296875,67.82799530029297
2022-02-26,,39105.1484375,,
2022-02-27,,37709.78515625,,
2022-02-28,161.78199768066406,43193.234375,146.53797912597656,68.3333969116211
2022-03-01,159.90081787109375,44354.63671875,146.03045654296875,68.98692321777344
2022-03-02,163.1929168701172,43924.1171875,147.84689331054688,70.17200469970703
2022-03-03,162.86956787109375,42451.7890625,150.0195770263672,70.61640167236328
2022-03-04,159.87144470214844,39137.60546875,150.9099884033203,73.27410888671875
2022-03-05,,39400.5859375,,
2022-03-06,,38419.984375,,
2022-03-07,156.0796356201172,38062.0390625,153.3408660888672,75.91437530517578
2022-03-08,154.2572784423828,38737.26953125,150.23326110839844,76.48947143554688
2022-03-09,159.65591430664062,41982.92578125,150.8031463623047,72.14131927490234
2022-03-10,155.3154754638672,39437.4609375,151.07028198242188,74.38075256347656
2022-03-11,151.60203552246094,38794.97265625,150.79421997070312,73.9973373413086
2022-03-12,,38904.01171875,,
2022-03-13,,37849.6640625,,
2022-03-14,147.57510375976562,39666.75390625,152.87783813476562,71.34835052490234
2022-03-15,151.9547882080078,39338.78515625,156.8402557373047,67.2877426147461
2022-03-16,156.36380004882812,41143.9296875,155.3977508544922,67.0350341796875
