Date,AAPL,BTC-USD,JNJ,XOM
2020-01-03,-0.009721929506579796,0.05145166344511276,-0.011577760914565083,-0.008039599383281248
2020-01-07,-0.004702658836538198,0.050773846435889336,0.006106620947619934,-0.00818396678761657
2020-01-08,0.01608611847824659,-0.010268587535248286,-0.0001380483829517276,-0.015080560620176708
2020-01-09,0.021240656524638357,-0.024850855645838776,0.0029663827701853496,0.007655806344494254
2020-01-10,0.002260682814936521,0.03648690303834745,-0.0022694388193397197,-0.008887672500988986
2020-01-14,-0.013503448357123693,0.08393344808628167,0.005627837968974703,-0.008595749642295036
2020-01-15,-0.004285345981258293,-0.002350980919464507,0.0033443441779554828,-0.0015894249497484525
2020-01-16,0.01252649078018675,-0.009449813541879348,0.008094774198940335,-0.003907993828695
2020-01-17,0.011070934279505229,0.02352785247141642,0.006545155704264616,-0.0037781625052961676
2020-01-22,0.003569128711285563,-0.007434180055016837,-0.006832893301850662,-0.005770817210481671
2020-01-23,0.004816066372712813,-0.03160514587505292,0.0018882705182885484,-0.006251123729011043
2020-01-24,-0.002882154959601757,0.004629616722148233,-0.0014135796083575292,-0.006739383722910386
2020-01-28,0.028289586709940417,0.05036808165148732,0.00504231476165784,-0.0013900627091716355
2020-01-29,0.020932106220772795,-0.004483577295090302,0.00695637680426997,-0.00835269235831182
2020-01-30,-0.0014487218245268219,0.02064730312029206,-0.0011955825937651765,0.010606862087762847
2020-01-31,-0.0443391491367765,-0.016664631518128026,-0.00990948595326746,-0.04121040151802946
2020-02-04,0.03301354355512176,-0.012111511652417528,0.009522555189748427,-0.012514379242393403
2020-02-05,0.008154199104325466,0.047104093835473426,0.015765026186590925,0.04602300223693967
2020-02-06,0.011697025198932343,0.012105773319493585,-0.002986859586934676,-0.013550313704660755
2020-02-07,-0.013592512882060426,0.006797836503646293,-0.010682227910872255,-0.0066256062253001735
2020-02-11,-0.0060338096016189224,0.03567402510806805,0.0008562432264158648,0.009506559675499515
2020-02-12,0.023748069830876295,0.011541499979814906,-0.005921599037268188,0.01222523143255061
2020-02-13,-0.007121025785926105,-0.010814856987217514,-0.006618360731131756,-0.005548966521210841
2020-02-14,0.00024619098900169334,0.009568503349817403,0.0002661521341087436,-0.004595472565942504
2020-02-19,0.01448313372804022,-0.05014884351152826,-0.0013408212138728004,0.0076820492815594665
