Date,AAPL,BTC-USD,JNJ,XOM
2024-11-25,231.60,93102.30,149.16,114.96
2024-11-26,233.78,91985.32,149.14,113.04
2024-11-27,233.65,95962.53,149.99,112.74
2024-11-28,233.65,95652.47,149.99,112.74
2024-11-29,236.04,97461.52,149.61,113.03
2024-11-30,236.04,96449.05,149.61,113.03
2024-12-01,236.04,97279.79,149.61,113.03
2024-12-02,238.29,95865.30,149.41,112.93
2024-12-03,241.33,96002.16,147.05,112.75
2024-12-04,241.69,98768.53,145.23,109.50
2024-12-05,241.72,96593.57,144.31,109.98
2024-12-06,241.52,99920.71,144.11,108.82
2024-12-07,241.52,99923.34,144.11,108.82
2024-12-08,241.52,101236.02,144.11,108.82
2024-12-09,245.41,97432.72,144.39,108.18
2024-12-10,246.42,96675.43,144.03,107.96
2024-12-11,245.15,101173.03,141.53,107.24
2024-12-12,246.61,100043.00,141.15,107.15
2024-12-13,246.78,101459.26,141.51,106.21
2024-12-14,246.78,101372.97,141.51,106.21
2024-12-15,246.78,104298.70,141.51,106.21
2024-12-16,249.68,106029.72,138.84,103.94
2024-12-17,252.10,106140.60,141.31,103.50
2024-12-18,246.70,100041.54,139.71,101.97
2024-12-19,248.43,97490.95,138.58,101.10
2024-12-20,253.11,97755.93,139.44,101.45
2024-12-21,253.11,97224.73,139.44,101.45
2024-12-22,253.11,95104.94,139.44,101.45
2024-12-23,253.88,94686.24,140.21,101.86
2024-12-24,256.80,98676.09,140.77,101.95
2024-12-25,256.80,99299.20,140.77,101.95
2024-12-26,257.61,95795.52,140.51,102.04
2024-12-27,254.20,94164.86,140.00,102.03
2024-12-28,254.20,95163.93,140.00,102.03
2024-12-29,254.20,93530.23,140.00,102.03
2024-12-30,250.83,92643.21,138.35,101.34
2024-12-31,249.06,93429.20,139.58,103.07
